CU_ID,CU_Acro,CU_Name,Species,CU_Type_nuSEDS,CU_Verification,CU_Status_Assessed,CU_Verification_Notes,CU_Verification_Year,Site_Verification,Site_Verification_Year,Site_Verification_Notes,Site_Verification_nuSEDS_Match,LifeHistoryType_General,Location_Spawning_Type,Location_Rearing_Type,LifeHistoryType_Notes,LifeHistory_DominantAgeClass,Cyclic,AvgGen,AvgGen_Variability,AvgGen_Trends,AvgGen_Notes,Freshwater_Adaptive_Zone,Marine_Adaptive_Zone,NumFAZ,StockMgmtUnit,StockMgmtUnit_Group,StockMgmtUnit_MatchRationale,DFORegion,StatusGroup,Spn_TrendVsAbd,Spn_EstType,Spn_EstSource_General,Spn_EstSource_Specific,Spn_CalcMethod_General,Spn_CalcMethod_Specific,Spn_CalcMethod_Notes,Spn_EstUnc_Type,Spn_EstUnc_Details,Spn_Coverage_Category,Spn_Coverage_QualAbd,Site_Based,Site_Records_Source_General,Site_Records_Source_Specific,Site_Adj_General,Site_Adj_Notes,DataUpdate_ProcessType,DataUpdate_ProcessDescription,DataUpdate_DFOLead,RelBM_UsedFor,RelBM_EstimationYear,Rel_LowerBM_BasedOn,Rel_LowerBM_Version,Rel_LowerBM_VersionRationale,Rel_LowerBM_MethodNotes,Rel_UpperBM_BasedOn,Rel_UpperBM_Version,Rel_UpperBM_VersionRationale,Rel_UpperBM_MethodNotes,ActiveInterventions_Flag,ActiveInterventions_General,ActiveInterventions_Specific,ActiveInterventions_Notes,ActiveInterventions_History,ActiveInterventions_DataAdjustmentsFlag,ActiveInterventions_DataAdjustmentsType,ActiveInterventions_DataAdjustmentsNotes,DataQualkIdx,AbdMetric,AbsAbdMetric,ShortTrendMetric,LongTrendMetric,PercentileMetric,Metric_Notes,Avg_Gen_DUPLICATE,Cyclic_DUPLICATE,Cyc_Dom,Cyc_Dom_Year,TrendNumGen,TrendExtraYears,TrendLog,TrendSmooth,AvgType,AvgSmooth,AvgRecentExcl,LongTrendMinYears,RelAbd_AvgData,RelAbd_LBM,RelAbd_UBM,AbsAbd_LBM,AbsAbd_UBM,LongTrend_LBM,LongTrend_UBM,PercChange_LBM,PercChange_UBM,ProbDeclBelowLBM_LBM,ProbDeclBelowLBM_UBM,StatusProcess_AssessmentStage,StatusProcess_LatestStatusYear,StatusProcess_AssessmentContact,StatusProcess_AssessmentReferences,StatusProcess_ExpertRecommendations
SEL-07-01,Bowron,Bowron_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,TBD,NA,Lake,Lake,4sub2,4sub2,FALSE,4,Low,Slight increase in age-at-maturity,selected based on average age of maturity; 85% of years are 4sub2; late 1970's some years had much lower 4sub2 though small number of fish in these years could be sampling error and average age of 4sub2 dropped to 78% . some years post-1970 low four year old proportion relative to age five in some years; however; this could be due to low abundances reducing accuracy of estimates?,UFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,Fraser Sockeye,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses; Abundance metrics: data from stock-recruitment (production) database used by both the Pacific Salmon Commission and DFO. Sums all adult data and then multiply the total spawners by female spawner sucess.,sum of spawning ground surveys either total adults or total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,high-precision fence counts (1950-1963). Visual surveys (1964+). Not sure if a 1995 calibration was applied to update escapement estimates 1964+.,Escapement enumeration methods varied from largely fence counts in the earlier time series (1950-1963) to largely visual surveys (helicopter) from 1964 to present; with no gaps in the time series (Appendix 2). In 1995; a fence was installed to re-evaluate the expansion factor used to calibrate the visual surveys in this system. It was found that the expansion factor appropriate for this system (2.9) is much higher than that typically used for Fraser Sockeye (1.8). Therefore; previous surveys (1985-1994) may underestimate true escapement (Schubert 2007).,None,None,Most,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,FALSE,NA,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Method recommended in Holt 2009,Bayesian estimate of Ricker model parameters. Last update of estimates used data for 1950 to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,FALSE,FALSE,FALSE,NA,Hatchery transplants were introduced into the Bowron system from Lakelse Lake (Skeena River hatchery) between 1924 and 1926 (Aro 1979). Since these transplants were not successful; population expansion within this CU after the Hells Gate landslide is likely attributed to remnant Bowron-ES Sockeye (Withler 1982).,NA,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,can use all metrics: absolute; relative abundance and trend metrics,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,5047,18580,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications yet but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-11,Seton,Seton_L,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,Low,Stable age composition,fairly stable with some years higher proportion five year olds,MFR,GStr,1,FRASER SOCKEYE SALMON - LATE,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses; Abundance metrics: data from stock-recruitment (production) database used by both the Pacific Salmon Commission and DFO. Sums all adult data and then multiply the total spawners by female spawner sucess.,sum of spawning ground surveys either total adults or total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,visual surveys of single site: Portage Creek (1965+),Only Portage Creek was included in the escapement time series and no gap filling was required (Appendices 1 & 2). This system was assessed using visual survey methods (peak live-cumulative dead) throughout the time series. Data prior to 1954 is quite sporadic; therefore; only the time series from 1965 to present (after hatchery transplants from the lower Adams River became established in the Seton system) was used in the assessment of status. This time series reflects this newly established population post-hatchery intervention.,None,NA,Most,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,FALSE,NA,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Method recommended in Holt 2009,Bayesian estimate of Ricker model parameters. Last update of estimates used data for 1965 to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,FALSE,FALSE,FALSE,NA,details in Grant et al. 2011; transplants early on after extirpation of original population from Birkenhead and Lower Adams (Aro 1979). Genetically similar to Lower Adams river. No evidence of genetic bottlenecks. No current hatchery intervention. Run timing shifted to Late Timing; from original population that was Early Summer.,NA,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,2193,13453,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications yet but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-03-04,HarrUS,Harrison_US_L,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,Low,Stable age composition,slightly higher proporiton of five year olds post-1980 though still high prop of 4 year olds; some individual years have higher 5 year old proportion. fairly stable with slightly decreasing four year old proportion post-1980; though throughout four year olds are dominant,LFR,GStr,1,FRASER SOCKEYE SALMON - LATE,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses; Abundance metrics: data from stock-recruitment (production) database used by both the Pacific Salmon Commission and DFO. Sums all adult data and then multiply the total spawners by female spawner sucess. For Stock-Recruitment time series for BM uses escapement data from 1965+ starting when channel was built for apples-to-apples.,sum of spawning ground surveys either total adults or total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,Weaver Creek; Weaver Channel; and East Creek. Mark recaptures 1950-1988; with some years assessed using peak live cumulative dead methods; and channel diversion fence at the Weaver Creek channel,Three sites are included in the escapement time series: Weaver Creek; Weaver Channel and East Creek and no gap filling was required (Appendices 1 & 2). East Creek has independent data early in the time series but was included in the Weaver Creek estimate after 1951. Steelhead Creek is not included separately in the escapement records; and has also been rolled up into the totals for Weaver Creek. Weaver Creek and Channel cannot be evaluated independently; since numbers of Sockeye in each is a consequence of channel loading regimes at the diversion fence located at the outlet of this system. Data for the channel begins in 1965 after its construction. From 1950 to 1988; mark recapture surveys were primarily used to assess escapement into Weaver Creek (with the exceptions of 1951; 1966-1968; which were assessed with peak live cumulative dead methods). From 1989 to 2009; peak live cumulative dead visual surveys were conducted (with the exceptions of 1994; 1996 and 1998; which were assessed using mark recapture methods; and from 1999-2000 and 2002-2003; which were assessed using an enumeration fence). Weaver Channel was exclusively assessed at the channel diversion fence; using counts of live Sockeye migrating above the diversion weir to the spawning channel; the upper creek; and into the ESSR holding channel. Fish removed for ESSR were not counted in escapements. Visual surveys were conducted in lower Weaver Creek. downstream of the diversion fence; and carcass surveys were conducted upstream and downstream of the diversion fence,None,NA,Most,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,FALSE,NA,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Method recommended in Holt 2009,Bayesian estimate of Ricker model parameters. Last update of estimates used data for 1966 to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,Spawning channel,Spawning channel started operations in 1965,Spawning channel started operations in 1965,Hatchery channel drives production in this system. This is included in the time series to evaluate status. Given differences in channel loading any differences in abundance b/w channel and creek are based on decisions on loading. So for assessment purposes you cannot separate out the channel from the creek.,Spawning channel started operations in 1965,FALSE,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,10731,84597,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications yet but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-04-01,LilHarr,Lillooet_Harr_L,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,Low,Slight increase in age-at-maturity,slightly lower age-4 propor than other FrSK stocks (70%);  drop to 60% in recent decades,LILL,GStr,1,FRASER SOCKEYE SALMON - LATE,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses; Abundance metrics: data from stock-recruitment (production) database used by both the Pacific Salmon Commission and DFO. Sums all adult data and then multiply the total spawners by female spawner sucess.,sum of spawning ground surveys either total adults or total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,single site Birkenhead River various methods,Only the Birkenhead River was included in the escapement time series (Appendix 1). The Birkenhead River has been consistently assessed throughout the time period; and makes up over 99% of the escapement in years when other populations were also assessed. All other populations comprise only a minor component of total production for the Lillooet-Harrison-L CU; and these populations have only been opportunistically assessed with lower precision methods (visual ground surveys). Birkenhead River was assessed with a mark recapture program up to 1999. Biases in the mark recapture methods were identified in 1994; and methods were modified in 1995. Conclusions of a 1995 study indicated that the pooled Petersen population estimates were no longer significantly biased (Schubert and Tadey 1997; Houtman et al. 2000). In recent years; assessment methods have varied. Specifically; in 2000 an overflight visual survey was used to assess Sockeye escapements; in 2001 a counting tower was used; and subsequently (post-2002) an enumeration fence has been used to assess escapement. The year 2002 represents the only gap in the Birkenhead escapement time series when Sockeye escapements were not assessed. This,None,NA,Most,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,TRUE,The year 2002 represents the only gap in the Birkenhead escapement time series when Sockeye escapements were not assessed. This year was gap filled using the average of the previous and subsequent generation (cycle-line average methods)(Appendices 2 & 5).,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available??,NA,None?,None?,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,14178,76930,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications yet but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-03-03,HarrDS,Harrison_DS_L,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,LFR,GStr,1,FRASER SOCKEYE SALMON - LATE,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Same,Effective female spawners (only trend metrics can be used),DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,spawning ground surveys total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,Big Silver using visual surveys: peak live cumulative dead,Big Silver Creek is the only creek consistently assessed in this CU; likely due to ease of surveyor accessibility (Appendix 1). Douglas; Hatchery and Bear Creeks were assessed in 1950-1953 (in these year’s; Big Silver Creek comprised 50% of the total escapement) and Cogburn; Crazy; Sloquet and Tippella Creeks were assessed only after 2000 (in these year’s; Big Silver comprises 92% of the total escapement). Therefore; only Big Silver Creek is included in the escapement time series and no gap filling was required (Appendix 2).,NA,NA,NA,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,FALSE,NA,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available,NA,None,None,None,???CU-specific recruitment estimates not available; so can't develop SR-based benchmarks. ??OTHER OPTIONS CONSIDERED???,None,None,None,Same as lower BM,FALSE,NA,NA,NA,NA,NA,NA,NA,Rel_Idx,FALSE,FALSE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications yet but documented in data summaries on github,NA
SEL-05-02,Nahat,Nahatlatch_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,FRCany,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Same,Effective female spawners (only trend metrics can be used),DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,spawning ground surveys total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,Two sites were included in the escapement time series: Nahatlatch Lake and Nahatlatch River (Appendix 1). The river assessments began in 1975 using visual surveys (peak live cumulative dead methods). Consistent lake assessments began in 1980; using standard visual survey (lake expansion) methods; there are a few years of sporadic data prior to 1980; but assessments are less reliable and did not use systematic methods,Two sites were included in the escapement time series: Nahatlatch Lake and Nahatlatch River (Appendix 1). The river assessments began in 1975 using visual surveys (peak live cumulative dead methods). Consistent lake assessments began in 1980; using standard visual survey (lake expansion) methods; there are a few years of sporadic data prior to 1980; but assessments are less reliable and did not use systematic methods. The Nahatlatch Lake estimates were gap filled for the years 1975; 1976; and 1978 using the Mean Proportion Method (gap filled values were calculated using the proportional contribution of the lake to the system using only years with assessments for both lake and river sites) (Appendices 2 & 5). In 1979 the lake estimate is included in the river abundance estimate and; therefore; gap filling for this year was not required.,FALSE,NA,NA,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,TRUE,The Nahatlatch Lake estimates were gap filled for the years 1975; 1976; and 1978 using the Mean Proportion Method (gap filled values were calculated using the proportional contribution of the lake to the system using only years with assessments for both lake and river sites) (Appendices 2 & 5),Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available,NA,None,None,None,No available data for estimating rel abd BMs,None,None,None,Same as lower BM,FALSE,NA,NA,NA,No known transplants or major human activities have occurred in this system.,NA,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,NA
SEL-06-16,Tasek,Taseko_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Same,Effective female spawners (only trend metrics can be used),DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,spawning ground surveys total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,Taseko Lake is a glacially influenced lake that has; as a result; poor fish visibility. Carcass counts are expanded based on survey effort; using methods established from studies historically conducted on Taseko Lake. Estimates are likely biased low given limitations in the number of carcasses that reach the lake surface after becoming moribund (Patterson et al. 2007b). Lake counts can be further compromised on survey days with heavy rain or winds that decrease the visibility of carcasses on the lake surface.,NA,FALSE,NA,Unknown,NA,TRUE,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,TRUE,NA,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available,NA,None,None,None,No available data for estimating rel abd BMs,None,None,None,Same as lower BM,FALSE,NA,NA,NA,No known transplants or major human activities have occurred in this system.,NA,NA,NA,Rel_Idx,FALSE,FALSE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,NA
SER-02,Widg,Widgeon_RT,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,RT,River,Ocean,4sub1,NA,FALSE,4,TBD,TBD,TBD,LFR,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Same,Effective female spawners (only trend metrics can be used),DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,spawning ground surveys total females multiplied by spawner success (is calculated as the proportion of eggs (0%; 50%; or 100%) successfully spawned; based on spawning ground carcass surveys).,Widgeon Slough has been assessed consistently using peak live cumulative dead visual (foot) surveys.,NA,FALSE,NA,Unknown,NA,TBD,DFO,Fraser-BCI Fraser Sockeye escapement database; NuSEDs often not up to date,TRUE,There are three gaps in the time series where incomplete surveys were conducted (Appendices 1 & 2). These gaps were filled using the cycle-line average (Appendices2 & 5).,Area staff generate update,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available,NA,None,None,None,CU-specific recruitment estimates not available; so can't develop SR-based benchmarks. ??OTHER OPTIONS CONSIDERED???,None,None,None,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-03-01,Chillwk,Chilliwack_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,LFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,Effective female spawners (only trend metrics can be used),TBD,NA,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,Productivity:,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Lake Productivity,Sgen?,Recommended by Holt et al. (2009) as the default.,BUT DEVELOPED FROM SMAX???; CYCLIC PATTERN BUT NO CYCLIC BM?? Derived from Smax estimates from a lake productivity model (Grant et al. 2011; Grant & Pestal 2013) because the stock-recruit time series was too short and SR-based benchmarks deemed unsuitable for status assessments at this time (Grant et al. 2020).,Lake Productivity,80pSmsy?,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,8000,16000,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-14,Estu,Takla_Trem_EStu,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,TRUE,4,Low,Slight increase in age-at-maturity,slightly higher proporiton of five year olds post-1980 though still high prop of 4 year olds.,MFR,GStr,1,FRASER SOCKEYE SALMON - EARLY STUART,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen for Dominant Cycle,Recommended by Holt et al. (2009) as the default; but special approach developed for highly cyclic stocks.,Bayesian estimate of Larkin model parameters (including delayed-density terms); which results in 4 cycle-specific values for biological benchmarks. Last update of estimates used data for 1950 to 2010 brood years. For the assessment; compare effective total spawners for dominant cycle line to dominant cycle benchmark. NOTE: BM values are in aseparate file: CU_CyclicBM.csv,Spawner-Recruit,80pSmsy for Dominant Cycle,Same as lower benchmark,Same as lower benchmark,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE,3,1953,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,NA,NA,NA
SEL-06-01,AndSet,Anderson_Seton_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters . Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,3662,22534,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
